measure,location,sex,age,cause,year,death_rate_per_100k,Code,clean_fuel_access_pct,AveragScore,SafetySecurity,PersonelFreedom,Governance,SocialCapital,InvestmentEnvironment,EnterpriseConditions,MarketAccessInfrastructure,EconomicQuality,LivingConditions,Health,Education,NaturalEnvironment,avg_temp_1991_2020,Continent,temp_category
Deaths,Thailand,Male,All ages,Poisoning by carbon monoxide,2010,0.1033146306688222,THA,73.1,,,,,,,,,,,,,,26.85,Asia,Warmer
Deaths,Thailand,Female,All ages,Poisoning by carbon monoxide,2010,0.0210423697197812,THA,73.1,,,,,,,,,,,,,,26.85,Asia,Warmer
Deaths,Thailand,Male,<1 year,Poisoning by carbon monoxide,2010,0.0143048111975822,THA,73.1,,,,,,,,,,,,,,26.85,Asia,Warmer
Deaths,Thailand,Female,<1 year,Poisoning by carbon monoxide,2010,0.0138306653443025,THA,73.1,,,,,,,,,,,,,,26.85,Asia,Warmer
Deaths,Ireland,Male,All ages,Poisoning by carbon monoxide,2009,0.2190666863717729,IRL,100.0,,,,,,,,,,,,,,9.73,Europe,Colder
Deaths,Ireland,Female,All ages,Poisoning by carbon monoxide,2009,0.052222288702179,IRL,100.0,,,,,,,,,,,,,,9.73,Europe,Colder
Deaths,Ireland,Male,<1 year,Poisoning by carbon monoxide,2009,0.0298475306337644,IRL,100.0,,,,,,,,,,,,,,9.73,Europe,Colder
Deaths,Ireland,Female,<1 year,Poisoning by carbon monoxide,2009,0.0082809672565026,IRL,100.0,,,,,,,,,,,,,,9.73,Europe,Colder
Deaths,Iraq,Male,All ages,Poisoning by carbon monoxide,2007,0.3435011137243747,IRQ,90.9,,,,,,,,,,,,,,22.95,Asia,Colder
Deaths,Iraq,Female,All ages,Poisoning by carbon monoxide,2007,0.2248916223413861,IRQ,90.9,,,,,,,,,,,,,,22.95,Asia,Colder
Deaths,Iraq,Male,<1 year,Poisoning by carbon monoxide,2007,0.4714565487941665,IRQ,90.9,,,,,,,,,,,,,,22.95,Asia,Colder
Deaths,Iraq,Female,<1 year,Poisoning by carbon monoxide,2007,0.4389012088150793,IRQ,90.9,,,,,,,,,,,,,,22.95,Asia,Colder
Deaths,Suriname,Male,All ages,Poisoning by carbon monoxide,2007,0.013689337697413,SUR,84.3,,,,,,,,,,,,,,26.58,South America,Warmer
Deaths,Suriname,Female,All ages,Poisoning by carbon monoxide,2007,0.020694808785951,SUR,84.3,,,,,,,,,,,,,,26.58,South America,Warmer
Deaths,Suriname,Male,<1 year,Poisoning by carbon monoxide,2007,0.0115857817206253,SUR,84.3,,,,,,,,,,,,,,26.58,South America,Warmer
Deaths,Suriname,Female,<1 year,Poisoning by carbon monoxide,2007,0.0751404763554225,SUR,84.3,,,,,,,,,,,,,,26.58,South America,Warmer
Deaths,Pakistan,Male,All ages,Poisoning by carbon monoxide,2008,0.0645672862892532,PAK,33.2,,,,,,,,,,,,,,21.38,Asia,Colder
Deaths,Pakistan,Female,All ages,Poisoning by carbon monoxide,2008,0.0282389414020233,PAK,33.2,,,,,,,,,,,,,,21.38,Asia,Colder
Deaths,Pakistan,Male,<1 year,Poisoning by carbon monoxide,2008,0.0950005603806623,PAK,33.2,,,,,,,,,,,,,,21.38,Asia,Colder
Deaths,Pakistan,Female,<1 year,Poisoning by carbon monoxide,2008,0.1392790070521406,PAK,33.2,,,,,,,,,,,,,,21.38,Asia,Colder
Deaths,Puerto Rico,Male,All ages,Poisoning by carbon monoxide,2006,0.2422222053368485,,,,,,,,,,,,,,,,25.04,North America,Warmer
Deaths,Puerto Rico,Female,All ages,Poisoning by carbon monoxide,2006,0.0521015199604837,,,,,,,,,,,,,,,,25.04,North America,Warmer
Deaths,Puerto Rico,Male,<1 year,Poisoning by carbon monoxide,2006,0.1631652469687302,,,,,,,,,,,,,,,,25.04,North America,Warmer
Deaths,Puerto Rico,Female,<1 year,Poisoning by carbon monoxide,2006,0.0781904397897995,,,,,,,,,,,,,,,,25.04,North America,Warmer
Deaths,Central African Republic,Male,All ages,Poisoning by carbon monoxide,2007,0.046843039964094,CAF,0.5,,,,,,,,,,,,,,25.47,Africa,Warmer
Deaths,Central African Republic,Female,All ages,Poisoning by carbon monoxide,2007,0.0011033797081609,CAF,0.5,,,,,,,,,,,,,,25.47,Africa,Warmer
Deaths,Central African Republic,Male,<1 year,Poisoning by carbon monoxide,2007,0.1249218810341273,CAF,0.5,,,,,,,,,,,,,,25.47,Africa,Warmer
Deaths,Central African Republic,Female,<1 year,Poisoning by carbon monoxide,2007,0.0041941389970528,CAF,0.5,,,,,,,,,,,,,,25.47,Africa,Warmer
Deaths,Slovakia,Male,All ages,Poisoning by carbon monoxide,2008,0.7455898979542057,SVK,100.0,,,,,,,,,,,,,,8.83,Europe,Colder
Deaths,Slovakia,Female,All ages,Poisoning by carbon monoxide,2008,0.2534870668415452,SVK,100.0,,,,,,,,,,,,,,8.83,Europe,Colder
Deaths,Slovakia,Male,<1 year,Poisoning by carbon monoxide,2008,0.2747837142284341,SVK,100.0,,,,,,,,,,,,,,8.83,Europe,Colder
Deaths,Slovakia,Female,<1 year,Poisoning by carbon monoxide,2008,0.1954081781155655,SVK,100.0,,,,,,,,,,,,,,8.83,Europe,Colder
Deaths,Tunisia,Male,All ages,Poisoning by carbon monoxide,2007,0.6226728772248251,TUN,98.5,,,,,,,,,,,,,,20.53,Africa,Colder
Deaths,Tunisia,Female,All ages,Poisoning by carbon monoxide,2007,0.3474251847020601,TUN,98.5,,,,,,,,,,,,,,20.53,Africa,Colder
Deaths,Tunisia,Male,<1 year,Poisoning by carbon monoxide,2007,1.1117057258306449,TUN,98.5,,,,,,,,,,,,,,20.53,Africa,Colder
Deaths,Tunisia,Female,<1 year,Poisoning by carbon monoxide,2007,0.8671210740223269,TUN,98.5,,,,,,,,,,,,,,20.53,Africa,Colder
Deaths,Sri Lanka,Male,All ages,Poisoning by carbon monoxide,2008,0.1310414409355975,LKA,20.5,,,,,,,,,,,,,,27.25,Asia,Warmer
Deaths,Sri Lanka,Female,All ages,Poisoning by carbon monoxide,2008,0.0432279566809541,LKA,20.5,,,,,,,,,,,,,,27.25,Asia,Warmer
Deaths,Sri Lanka,Male,<1 year,Poisoning by carbon monoxide,2008,0.0249042572386711,LKA,20.5,,,,,,,,,,,,,,27.25,Asia,Warmer
Deaths,Sri Lanka,Female,<1 year,Poisoning by carbon monoxide,2008,0.0327076094705443,LKA,20.5,,,,,,,,,,,,,,27.25,Asia,Warmer
Deaths,Albania,Male,All ages,Poisoning by carbon monoxide,2008,0.2695042347649554,ALB,60.6,,,,,,,,,,,,,,12.44,Europe,Colder
Deaths,Albania,Female,All ages,Poisoning by carbon monoxide,2008,0.0854738543108575,ALB,60.6,,,,,,,,,,,,,,12.44,Europe,Colder
Deaths,Albania,Male,<1 year,Poisoning by carbon monoxide,2008,0.4699857886567606,ALB,60.6,,,,,,,,,,,,,,12.44,Europe,Colder
Deaths,Albania,Female,<1 year,Poisoning by carbon monoxide,2008,0.3368520533613389,ALB,60.6,,,,,,,,,,,,,,12.44,Europe,Colder
Deaths,Myanmar,Male,All ages,Poisoning by carbon monoxide,2007,0.6368051295602606,MMR,5.5,,,,,,,,,,,,,,23.82,Asia,Warmer
Deaths,Myanmar,Female,All ages,Poisoning by carbon monoxide,2007,0.2752651748901931,MMR,5.5,,,,,,,,,,,,,,23.82,Asia,Warmer
Deaths,Myanmar,Male,<1 year,Poisoning by carbon monoxide,2007,0.0074545742335145,MMR,5.5,,,,,,,,,,,,,,23.82,Asia,Warmer
Deaths,Myanmar,Female,<1 year,Poisoning by carbon monoxide,2007,0.0155046210320006,MMR,5.5,,,,,,,,,,,,,,23.82,Asia,Warmer
Deaths,Andorra,Male,All ages,Poisoning by carbon monoxide,2009,0.0039362294450116,AND,100.0,,,,,,,,,,,,,,8.27,Europe,Colder
Deaths,Andorra,Female,All ages,Poisoning by carbon monoxide,2009,0.0074203084841675,AND,100.0,,,,,,,,,,,,,,8.27,Europe,Colder
Deaths,Andorra,Male,<1 year,Poisoning by carbon monoxide,2009,0.0004144439518306,AND,100.0,,,,,,,,,,,,,,8.27,Europe,Colder
Deaths,Andorra,Female,<1 year,Poisoning by carbon monoxide,2009,0.0015266864920126,AND,100.0,,,,,,,,,,,,,,8.27,Europe,Colder
Deaths,Burundi,Male,All ages,Poisoning by carbon monoxide,2008,0.2725443690525643,BDI,0.2,,,,,,,,,,,,,,20.51,Africa,Colder
Deaths,Burundi,Female,All ages,Poisoning by carbon monoxide,2008,0.0101265319754218,BDI,0.2,,,,,,,,,,,,,,20.51,Africa,Colder
Deaths,Burundi,Male,<1 year,Poisoning by carbon monoxide,2008,0.551587188958164,BDI,0.2,,,,,,,,,,,,,,20.51,Africa,Colder
Deaths,Burundi,Female,<1 year,Poisoning by carbon monoxide,2008,0.0087247357987307,BDI,0.2,,,,,,,,,,,,,,20.51,Africa,Colder
Deaths,Timor-Leste,Male,All ages,Poisoning by carbon monoxide,2010,0.0821898689107466,,,,,,,,,,,,,,,,24.57,,Warmer
Deaths,Timor-Leste,Female,All ages,Poisoning by carbon monoxide,2010,0.0346910512462695,,,,,,,,,,,,,,,,24.57,,Warmer
Deaths,Timor-Leste,Male,<1 year,Poisoning by carbon monoxide,2010,0.0140909067473232,,,,,,,,,,,,,,,,24.57,,Warmer
Deaths,Timor-Leste,Female,<1 year,Poisoning by carbon monoxide,2010,0.0051196072137637,,,,,,,,,,,,,,,,24.57,,Warmer
Deaths,France,Male,All ages,Poisoning by carbon monoxide,2008,0.194782732710351,FRA,100.0,,,,,,,,,,,,,,11.65,Europe,Colder
Deaths,France,Female,All ages,Poisoning by carbon monoxide,2008,0.096881185936348,FRA,100.0,,,,,,,,,,,,,,11.65,Europe,Colder
Deaths,France,Male,<1 year,Poisoning by carbon monoxide,2008,0.0372153368355762,FRA,100.0,,,,,,,,,,,,,,11.65,Europe,Colder
Deaths,France,Female,<1 year,Poisoning by carbon monoxide,2008,0.0186741622375625,FRA,100.0,,,,,,,,,,,,,,11.65,Europe,Colder
Deaths,Eritrea,Male,All ages,Poisoning by carbon monoxide,2009,0.2622798554045539,ERI,7.7,,,,,,,,,,,,,,26.63,Africa,Warmer
Deaths,Eritrea,Female,All ages,Poisoning by carbon monoxide,2009,0.0159306482160883,ERI,7.7,,,,,,,,,,,,,,26.63,Africa,Warmer
Deaths,Eritrea,Male,<1 year,Poisoning by carbon monoxide,2009,0.3155192512657042,ERI,7.7,,,,,,,,,,,,,,26.63,Africa,Warmer
Deaths,Eritrea,Female,<1 year,Poisoning by carbon monoxide,2009,0.0070332798586251,ERI,7.7,,,,,,,,,,,,,,26.63,Africa,Warmer
Deaths,Slovenia,Male,All ages,Poisoning by carbon monoxide,2009,0.4228466079690095,SVN,100.0,,,,,,,,,,,,,,9.86,Europe,Colder
Deaths,Slovenia,Female,All ages,Poisoning by carbon monoxide,2009,0.1533893103778087,SVN,100.0,,,,,,,,,,,,,,9.86,Europe,Colder
Deaths,Slovenia,Male,<1 year,Poisoning by carbon monoxide,2009,0.0803124761820744,SVN,100.0,,,,,,,,,,,,,,9.86,Europe,Colder
Deaths,Slovenia,Female,<1 year,Poisoning by carbon monoxide,2009,0.0505664956931094,SVN,100.0,,,,,,,,,,,,,,9.86,Europe,Colder
Deaths,Australia,Male,All ages,Poisoning by carbon monoxide,2008,0.2303732318751369,AUS,100.0,,,,,,,,,,,,,,22.05,Oceania,Colder
Deaths,Australia,Female,All ages,Poisoning by carbon monoxide,2008,0.0574309218377468,AUS,100.0,,,,,,,,,,,,,,22.05,Oceania,Colder
Deaths,Australia,Male,<1 year,Poisoning by carbon monoxide,2008,0.0266377788135937,AUS,100.0,,,,,,,,,,,,,,22.05,Oceania,Colder
Deaths,Australia,Female,<1 year,Poisoning by carbon monoxide,2008,0.0279146245454802,AUS,100.0,,,,,,,,,,,,,,22.05,Oceania,Colder
Deaths,South Sudan,Male,All ages,Poisoning by carbon monoxide,2008,0.2501183095930842,SSD,0.0,,,,,,,,,,,,,,27.97,Africa,Warmer
Deaths,South Sudan,Female,All ages,Poisoning by carbon monoxide,2008,0.0140059185028691,SSD,0.0,,,,,,,,,,,,,,27.97,Africa,Warmer
Deaths,South Sudan,Male,<1 year,Poisoning by carbon monoxide,2008,0.3940654641046934,SSD,0.0,,,,,,,,,,,,,,27.97,Africa,Warmer
Deaths,South Sudan,Female,<1 year,Poisoning by carbon monoxide,2008,0.0088430133958314,SSD,0.0,,,,,,,,,,,,,,27.97,Africa,Warmer
Deaths,Kazakhstan,Male,All ages,Poisoning by carbon monoxide,2008,5.601973983311575,KAZ,90.2,,,,,,,,,,,,,,7.11,Asia,Colder
Deaths,Kazakhstan,Female,All ages,Poisoning by carbon monoxide,2008,1.986372695902873,KAZ,90.2,,,,,,,,,,,,,,7.11,Asia,Colder
Deaths,Kazakhstan,Male,<1 year,Poisoning by carbon monoxide,2008,2.01767296176213,KAZ,90.2,,,,,,,,,,,,,,7.11,Asia,Colder
Deaths,Kazakhstan,Female,<1 year,Poisoning by carbon monoxide,2008,3.2375756371219224,KAZ,90.2,,,,,,,,,,,,,,7.11,Asia,Colder
Deaths,Romania,Male,All ages,Poisoning by carbon monoxide,2007,2.524944971065564,ROU,100.0,,,,,,,,,,,,,,10.18,Europe,Colder
Deaths,Romania,Female,All ages,Poisoning by carbon monoxide,2007,1.3672455010476647,ROU,100.0,,,,,,,,,,,,,,10.18,Europe,Colder
Deaths,Romania,Male,<1 year,Poisoning by carbon monoxide,2007,1.348128703692005,ROU,100.0,,,,,,,,,,,,,,10.18,Europe,Colder
Deaths,Romania,Female,<1 year,Poisoning by carbon monoxide,2007,1.950905746339495,ROU,100.0,,,,,,,,,,,,,,10.18,Europe,Colder
Deaths,Yemen,Male,All ages,Poisoning by carbon monoxide,2008,0.92900898306694,YEM,59.0,,,,,,,,,,,,,,25.54,Asia,Warmer
Deaths,Yemen,Female,All ages,Poisoning by carbon monoxide,2008,0.4365971897989349,YEM,59.0,,,,,,,,,,,,,,25.54,Asia,Warmer
Deaths,Yemen,Male,<1 year,Poisoning by carbon monoxide,2008,1.0998022581914877,YEM,59.0,,,,,,,,,,,,,,25.54,Asia,Warmer
Deaths,Yemen,Female,<1 year,Poisoning by carbon monoxide,2008,1.3432962038525105,YEM,59.0,,,,,,,,,,,,,,25.54,Asia,Warmer
Deaths,Cambodia,Male,All ages,Poisoning by carbon monoxide,2004,0.0951321883417925,KHM,5.9,,,,,,,,,,,,,,27.41,Asia,Warmer
Deaths,Cambodia,Female,All ages,Poisoning by carbon monoxide,2004,0.0440836769729495,KHM,5.9,,,,,,,,,,,,,,27.41,Asia,Warmer
Deaths,Cambodia,Male,<1 year,Poisoning by carbon monoxide,2004,0.0175476476703604,KHM,5.9,,,,,,,,,,,,,,27.41,Asia,Warmer
Deaths,Cambodia,Female,<1 year,Poisoning by carbon monoxide,2004,0.0076853988359914,KHM,5.9,,,,,,,,,,,,,,27.41,Asia,Warmer
Deaths,Georgia,Male,All ages,Poisoning by carbon monoxide,2007,0.8018662874029429,GEO,58.4,,,,,,,,,,,,,,9.01,Europe,Colder
Deaths,Georgia,Female,All ages,Poisoning by carbon monoxide,2007,0.3058419537990023,GEO,58.4,,,,,,,,,,,,,,9.01,Europe,Colder
Deaths,Georgia,Male,<1 year,Poisoning by carbon monoxide,2007,0.2749636144583945,GEO,58.4,,,,,,,,,,,,,,9.01,Europe,Colder
Deaths,Georgia,Female,<1 year,Poisoning by carbon monoxide,2007,0.3879242822792773,GEO,58.4,,,,,,,,,,,,,,9.01,Europe,Colder
Deaths,Sweden,Male,All ages,Poisoning by carbon monoxide,2009,0.1796286843769284,SWE,100.0,,,,,,,,,,,,,,3.23,Europe,Colder
Deaths,Sweden,Female,All ages,Poisoning by carbon monoxide,2009,0.056632580818831,SWE,100.0,,,,,,,,,,,,,,3.23,Europe,Colder
Deaths,Sweden,Male,<1 year,Poisoning by carbon monoxide,2009,0.0241036680848956,SWE,100.0,,,,,,,,,,,,,,3.23,Europe,Colder
Deaths,Sweden,Female,<1 year,Poisoning by carbon monoxide,2009,0.0076630995708785,SWE,100.0,,,,,,,,,,,,,,3.23,Europe,Colder
Deaths,Spain,Male,All ages,Poisoning by carbon monoxide,2008,0.2288588059712082,ESP,100.0,,,,,,,,,,,,,,13.07,Europe,Colder
Deaths,Spain,Female,All ages,Poisoning by carbon monoxide,2008,0.0910390179835823,ESP,100.0,,,,,,,,,,,,,,13.07,Europe,Colder
Deaths,Spain,Male,<1 year,Poisoning by carbon monoxide,2008,0.0432077715218258,ESP,100.0,,,,,,,,,,,,,,13.07,Europe,Colder
Deaths,Spain,Female,<1 year,Poisoning by carbon monoxide,2008,0.0243637819562386,ESP,100.0,,,,,,,,,,,,,,13.07,Europe,Colder
Deaths,Hungary,Male,All ages,Poisoning by carbon monoxide,2007,0.990370832159451,HUN,100.0,,,,,,,,,,,,,,11.5,Europe,Colder
Deaths,Hungary,Female,All ages,Poisoning by carbon monoxide,2007,0.37802248240955,HUN,100.0,,,,,,,,,,,,,,11.5,Europe,Colder
Deaths,Hungary,Male,<1 year,Poisoning by carbon monoxide,2007,0.2518394660002271,HUN,100.0,,,,,,,,,,,,,,11.5,Europe,Colder
Deaths,Hungary,Female,<1 year,Poisoning by carbon monoxide,2007,0.2015577558703913,HUN,100.0,,,,,,,,,,,,,,11.5,Europe,Colder
Deaths,Japan,Male,All ages,Poisoning by carbon monoxide,2007,0.4577536987153245,JPN,100.0,,,,,,,,,,,,,,11.78,Asia,Colder
Deaths,Japan,Female,All ages,Poisoning by carbon monoxide,2007,0.0989571172659215,JPN,100.0,,,,,,,,,,,,,,11.78,Asia,Colder
Deaths,Japan,Male,<1 year,Poisoning by carbon monoxide,2007,0.0632129108210412,JPN,100.0,,,,,,,,,,,,,,11.78,Asia,Colder
Deaths,Japan,Female,<1 year,Poisoning by carbon monoxide,2007,0.0305291541498508,JPN,100.0,,,,,,,,,,,,,,11.78,Asia,Colder
Deaths,Oman,Male,All ages,Poisoning by carbon monoxide,2007,0.0665794158946948,OMN,100.0,,,,,,,,,,,,,,27.64,Asia,Warmer
Deaths,Oman,Female,All ages,Poisoning by carbon monoxide,2007,0.0366611883376707,OMN,100.0,,,,,,,,,,,,,,27.64,Asia,Warmer
Deaths,Oman,Male,<1 year,Poisoning by carbon monoxide,2007,0.0637209315567791,OMN,100.0,,,,,,,,,,,,,,27.64,Asia,Warmer
Deaths,Oman,Female,<1 year,Poisoning by carbon monoxide,2007,0.0738789116554809,OMN,100.0,,,,,,,,,,,,,,27.64,Asia,Warmer
Deaths,Namibia,Male,All ages,Poisoning by carbon monoxide,2009,0.27182894840468,NAM,40.2,,,,,,,,,,,,,,20.45,Africa,Colder
Deaths,Namibia,Female,All ages,Poisoning by carbon monoxide,2009,0.0102676085528606,NAM,40.2,,,,,,,,,,,,,,20.45,Africa,Colder
Deaths,Namibia,Male,<1 year,Poisoning by carbon monoxide,2009,0.6487339520467861,NAM,40.2,,,,,,,,,,,,,,20.45,Africa,Colder
Deaths,Namibia,Female,<1 year,Poisoning by carbon monoxide,2009,0.1367324678742453,NAM,40.2,,,,,,,,,,,,,,20.45,Africa,Colder
Deaths,Saint Kitts and Nevis,Male,All ages,Poisoning by carbon monoxide,2006,0.0616870730925967,KNA,100.0,,,,,,,,,,,,,,27.47,North America,Warmer
Deaths,Saint Kitts and Nevis,Female,All ages,Poisoning by carbon monoxide,2006,0.0027438511416861,KNA,100.0,,,,,,,,,,,,,,27.47,North America,Warmer
Deaths,Saint Kitts and Nevis,Male,<1 year,Poisoning by carbon monoxide,2006,0.0393397496548029,KNA,100.0,,,,,,,,,,,,,,27.47,North America,Warmer
Deaths,Saint Kitts and Nevis,Female,<1 year,Poisoning by carbon monoxide,2006,0.0044414615082969,KNA,100.0,,,,,,,,,,,,,,27.47,North America,Warmer
Deaths,Trinidad and Tobago,Male,All ages,Poisoning by carbon monoxide,2007,0.0322730897562334,TTO,100.0,,,,,,,,,,,,,,26.55,North America,Warmer
Deaths,Trinidad and Tobago,Female,All ages,Poisoning by carbon monoxide,2007,0.0623698178649673,TTO,100.0,,,,,,,,,,,,,,26.55,North America,Warmer
Deaths,Trinidad and Tobago,Male,<1 year,Poisoning by carbon monoxide,2007,0.0198803817126878,TTO,100.0,,,,,,,,,,,,,,26.55,North America,Warmer
Deaths,Trinidad and Tobago,Female,<1 year,Poisoning by carbon monoxide,2007,0.2135612559156908,TTO,100.0,,,,,,,,,,,,,,26.55,North America,Warmer
Deaths,Slovenia,Male,All ages,Poisoning by carbon monoxide,2008,0.4600109381539796,SVN,100.0,,,,,,,,,,,,,,9.86,Europe,Colder
Deaths,Slovenia,Female,All ages,Poisoning by carbon monoxide,2008,0.1546158603893085,SVN,100.0,,,,,,,,,,,,,,9.86,Europe,Colder
Deaths,Slovenia,Male,<1 year,Poisoning by carbon monoxide,2008,0.088850021633463,SVN,100.0,,,,,,,,,,,,,,9.86,Europe,Colder
Deaths,Slovenia,Female,<1 year,Poisoning by carbon monoxide,2008,0.0530183648322813,SVN,100.0,,,,,,,,,,,,,,9.86,Europe,Colder
Deaths,Congo,Male,All ages,Poisoning by carbon monoxide,2008,0.0869158532425683,,,,,,,,,,,,,,,,24.35,,Warmer
Deaths,Congo,Female,All ages,Poisoning by carbon monoxide,2008,0.0011237946761119,,,,,,,,,,,,,,,,24.35,,Warmer
Deaths,Congo,Male,<1 year,Poisoning by carbon monoxide,2008,0.169529748712157,,,,,,,,,,,,,,,,24.35,,Warmer
Deaths,Congo,Female,<1 year,Poisoning by carbon monoxide,2008,0.0036653905060227,,,,,,,,,,,,,,,,24.35,,Warmer
Deaths,Comoros,Male,All ages,Poisoning by carbon monoxide,2008,0.1168672852196754,COM,2.3,,,,,,,,,,,,,,23.73,Africa,Warmer
Deaths,Comoros,Female,All ages,Poisoning by carbon monoxide,2008,0.005183721097396,COM,2.3,,,,,,,,,,,,,,23.73,Africa,Warmer
Deaths,Comoros,Male,<1 year,Poisoning by carbon monoxide,2008,0.6512203400956076,COM,2.3,,,,,,,,,,,,,,23.73,Africa,Warmer
Deaths,Comoros,Female,<1 year,Poisoning by carbon monoxide,2008,0.0075179533364213,COM,2.3,,,,,,,,,,,,,,23.73,Africa,Warmer
Deaths,Mongolia,Male,All ages,Poisoning by carbon monoxide,2006,4.895440054444402,MNG,28.0,,,,,,,,,,,,,,1.07,Asia,Colder
Deaths,Mongolia,Female,All ages,Poisoning by carbon monoxide,2006,1.789285320319732,MNG,28.0,,,,,,,,,,,,,,1.07,Asia,Colder
Deaths,Mongolia,Male,<1 year,Poisoning by carbon monoxide,2006,2.9532009752091914,MNG,28.0,,,,,,,,,,,,,,1.07,Asia,Colder
Deaths,Mongolia,Female,<1 year,Poisoning by carbon monoxide,2006,3.3644607426916604,MNG,28.0,,,,,,,,,,,,,,1.07,Asia,Colder
Deaths,Antigua and Barbuda,Male,All ages,Poisoning by carbon monoxide,2010,0.195042376266522,ATG,100.0,,,,,,,,,,,,,,27.2,North America,Warmer
Deaths,Antigua and Barbuda,Female,All ages,Poisoning by carbon monoxide,2010,0.157581900621387,ATG,100.0,,,,,,,,,,,,,,27.2,North America,Warmer
Deaths,Antigua and Barbuda,Male,<1 year,Poisoning by carbon monoxide,2010,0.2433005616445469,ATG,100.0,,,,,,,,,,,,,,27.2,North America,Warmer
Deaths,Antigua and Barbuda,Female,<1 year,Poisoning by carbon monoxide,2010,0.3557133851584229,ATG,100.0,,,,,,,,,,,,,,27.2,North America,Warmer
Deaths,Ukraine,Male,All ages,Poisoning by carbon monoxide,2007,9.102298791189954,UKR,93.9,,,,,,,,,,,,,,9.27,Europe,Colder
Deaths,Ukraine,Female,All ages,Poisoning by carbon monoxide,2007,2.1091577723664274,UKR,93.9,,,,,,,,,,,,,,9.27,Europe,Colder
Deaths,Ukraine,Male,<1 year,Poisoning by carbon monoxide,2007,1.0966442542480392,UKR,93.9,,,,,,,,,,,,,,9.27,Europe,Colder
Deaths,Ukraine,Female,<1 year,Poisoning by carbon monoxide,2007,1.4936092267007364,UKR,93.9,,,,,,,,,,,,,,9.27,Europe,Colder
Deaths,Mongolia,Male,All ages,Poisoning by carbon monoxide,2009,4.6362143419911,MNG,33.1,,,,,,,,,,,,,,1.07,Asia,Colder
Deaths,Mongolia,Female,All ages,Poisoning by carbon monoxide,2009,1.699225754291004,MNG,33.1,,,,,,,,,,,,,,1.07,Asia,Colder
Deaths,Mongolia,Male,<1 year,Poisoning by carbon monoxide,2009,2.9407949428620013,MNG,33.1,,,,,,,,,,,,,,1.07,Asia,Colder
Deaths,Mongolia,Female,<1 year,Poisoning by carbon monoxide,2009,3.3598370841427343,MNG,33.1,,,,,,,,,,,,,,1.07,Asia,Colder
Deaths,Israel,Male,All ages,Poisoning by carbon monoxide,2008,0.0596825014878589,ISR,100.0,,,,,,,,,,,,,,20.25,Asia,Colder
Deaths,Israel,Female,All ages,Poisoning by carbon monoxide,2008,0.022234820519189,ISR,100.0,,,,,,,,,,,,,,20.25,Asia,Colder
Deaths,Israel,Male,<1 year,Poisoning by carbon monoxide,2008,0.0174079840922223,ISR,100.0,,,,,,,,,,,,,,20.25,Asia,Colder
Deaths,Israel,Female,<1 year,Poisoning by carbon monoxide,2008,0.0068238997294689,ISR,100.0,,,,,,,,,,,,,,20.25,Asia,Colder
Deaths,Serbia,Male,All ages,Poisoning by carbon monoxide,2007,0.5475021340671775,SRB,64.4,,,,,,,,,,,,,,11.4,Europe,Colder
Deaths,Serbia,Female,All ages,Poisoning by carbon monoxide,2007,0.2650816438437793,SRB,64.4,,,,,,,,,,,,,,11.4,Europe,Colder
Deaths,Serbia,Male,<1 year,Poisoning by carbon monoxide,2007,0.1714748715013189,SRB,64.4,,,,,,,,,,,,,,11.4,Europe,Colder
Deaths,Serbia,Female,<1 year,Poisoning by carbon monoxide,2007,0.1541928526342315,SRB,64.4,,,,,,,,,,,,,,11.4,Europe,Colder
Deaths,New Zealand,Male,All ages,Poisoning by carbon monoxide,2008,0.3825185068400993,NZL,100.0,,,,,,,,,,,,,,10.46,Oceania,Colder
Deaths,New Zealand,Female,All ages,Poisoning by carbon monoxide,2008,0.0606606194365528,NZL,100.0,,,,,,,,,,,,,,10.46,Oceania,Colder
Deaths,New Zealand,Male,<1 year,Poisoning by carbon monoxide,2008,0.009845818710783,NZL,100.0,,,,,,,,,,,,,,10.46,Oceania,Colder
Deaths,New Zealand,Female,<1 year,Poisoning by carbon monoxide,2008,0.0008182515096063,NZL,100.0,,,,,,,,,,,,,,10.46,Oceania,Colder
Deaths,Jordan,Male,All ages,Poisoning by carbon monoxide,2007,0.7604735051353867,JOR,99.9,,,,,,,,,,,,,,20.05,Asia,Colder
Deaths,Jordan,Female,All ages,Poisoning by carbon monoxide,2007,0.5721176735885614,JOR,99.9,,,,,,,,,,,,,,20.05,Asia,Colder
Deaths,Jordan,Male,<1 year,Poisoning by carbon monoxide,2007,1.849126746977599,JOR,99.9,,,,,,,,,,,,,,20.05,Asia,Colder
Deaths,Jordan,Female,<1 year,Poisoning by carbon monoxide,2007,2.069622542254712,JOR,99.9,,,,,,,,,,,,,,20.05,Asia,Colder
Deaths,Mozambique,Male,All ages,Poisoning by carbon monoxide,2008,0.1354571356852302,MOZ,2.7,,,,,,,,,,,,,,24.41,Africa,Warmer
Deaths,Mozambique,Female,All ages,Poisoning by carbon monoxide,2008,0.005172611326638,MOZ,2.7,,,,,,,,,,,,,,24.41,Africa,Warmer
Deaths,Mozambique,Male,<1 year,Poisoning by carbon monoxide,2008,0.4069985843636067,MOZ,2.7,,,,,,,,,,,,,,24.41,Africa,Warmer
